track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
2aTKrdenCq5qBOoJPFdn4P,0.454,0.146,113.12,0.0551,0.499,0,0.558,6,158594,-5.335,1,0.424
5HCyWlXZPP0y6Gqq8TgA20,0.764,0.103,169.928,0.0483,0.0383,0,0.591,1,141806,-5.484,1,0.478
0LThjFY2iTtNdd4wviwVV2,0.741,0.337,124.925,0.0427,0.00544,0,0.702,9,187585,-5.33,1,0.646
40uMIn2zJLAQhNXghRjBed,0.631,0.0998,129.915,0.0786,0.0904,3.71e-06,0.797,3,184213,-3.818,0,0.288
6uqyE384HDSsuwpoF4mjrL,0.373,0.112,85.015,0.0713,0.329,0.541,0.765,8,195777,-9.915,1,0.59
0G2zPzWqVjR68iNPmx2TBe,0.688,0.113,153.979,0.0673,0.207,0,0.659,6,273474,-4.649,1,0.632
267NGliXM8YLVZiKAD9Otm,0.494,0.13,132.037,0.0747,0.237,0,0.592,4,209771,-10.618,0,0.231
4HzqWEdAbzcVFDv0pvxV4w,0.77,0.15,177.998,0.223,0.138,0,0.762,5,201181,-2.758,1,0.631
1bWBG6IkMnDr3qvCKSvQT7,0.792,0.92,154.027,0.0393,0.607,2.36e-05,0.65,6,225672,-3.825,0,0.872
6w8yBI2vthyN9UnwO4UBWb,0.513,0.137,170.064,0.0455,0.494,1.1e-06,0.729,5,192353,-6.345,0,0.789
27RSJHEA99Y0Vsow7nA37A,0.71,0.292,93.02,0.0398,0.165,0,0.816,7,208631,-3.728,1,0.784
2CVChktEKBsM6v4IfdFU5k,0.434,0.216,109.069,0.0665,0.837,0,0.654,8,171743,-11.163,1,0.223
59L8x0xy8njj75vzVCPMqg,0.837,0.239,111.898,0.187,0.256,2.37e-06,0.93,7,158532,-4.632,0,0.821
15qKrPi4Kg0z7g9HlwWyeb,0.474,0.278,128.012,0.0524,0.333,0,0.784,8,204434,-6.139,1,0.64
2oUwMN5VfdGX10XeQJLBBi,0.519,0.0869,140.013,0.258,0.313,8.14e-06,0.871,2,251733,-6.549,1,0.532
0FqVtQxRD3HsPltldG5v5M,0.873,0.0946,150.006,0.0449,0.402,0,0.682,6,147072,-4.163,1,0.964
4PQdrXMDHDPl1RczrrlADd,0.731,0.0891,86.959,0.0887,0.18,0,0.526,11,193221,-4.662,1,0.476
67G6iaOw8DZqp1z8STR89R,0.463,0.318,81.026,0.36,0.199,0,0.893,1,229601,-5.301,1,0.591
34chhNX59Wo9HMFCsI3K8Y,0.889,0.273,113.326,0.0509,0.395,0,0.434,9,153338,-5.684,1,0.845
5fwSHlTEWpluwOM0Sxnh5k,0.766,0.128,130.001,0.0343,0.00776,6.98e-05,0.762,7,287120,-3.955,1,0.442
4LaGu95Ui2s4vprSQYWUAZ,0.67,0.13,145.043,0.101,0.526,0,0.716,0,203586,-6.995,0,0.411
2UwALqx6yOsXTFt7zRxnts,0.686,0.349,143.971,0.332,0.251,5.59e-06,0.662,7,215000,-8.302,1,0.678
3DMs7bahbQTnoxCjgP7qoK,0.608,0.11,99.865,0.103,0.336,0,0.675,3,184800,-6.934,0,0.728
5JKnYZOhSP7rOK0jPYcCjV,0.83,0.15,90.19,0.0584,0.00213,0,0.374,11,168398,-5.203,0,0.204
2N8m6CYs74qQO4mjVcXO30,0.587,0.149,98.029,0.0937,0.69,0.000105,0.824,6,209438,-6.401,0,0.514
58T4yPLn4NjBYXfRxeweyM,0.672,0.0972,99.772,0.0765,0.359,0,0.563,9,156000,-7.226,0,0.284
0IqCoZ168iRc9LqfrYgpZy,0.815,0.094,122.959,0.0477,0.127,6.18e-06,0.871,4,176575,-4.439,1,0.823
4XkrlDVc8UQUvsyRsxvU0M,0.576,0.104,110.095,0.146,0.0249,0,0.74,6,209476,-6.744,0,0.315
3EpF150nXMSNjiH0bbmXIL,0.527,0.153,187.815,0.465,0.185,0,0.437,6,181714,-6.967,1,0.701
0Kdj7nwaYQmvhxnqZaIQuW,0.948,0.139,115.044,0.0361,0.00936,1.62e-05,0.694,2,58149,-5.307,1,0.705
4XvcHTUfIlWfyJTRG0aqlo,0.512,0.12,80.511,0.187,0.492,0,0.829,6,123987,-5.865,0,0.638
2wzionesqIt3x5Sglb4n91,0.581,0.152,145.396,0.188,0.46,0,0.628,2,120828,-8.377,1,0.259
4wNKxMbE3n1gRm4F6OaCP1,0.589,0.0795,135.921,0.2,0.0332,0.0162,0.912,8,123549,-7.476,1,0.486
14Bcv6siTBPw3TlP84dasC,0.684,0.101,87.188,0.0878,0.152,0,0.356,8,193733,-7.347,1,0.347
5EVzgDPaM0LCM3M5exl3z8,0.623,0.14,78.082,0.0414,0.135,0,0.441,1,249231,-7.331,0,0.285
0kNYrbMehFxp1eleTwUjkP,0.667,0.261,143.044,0.351,0.256,0,0.723,2,208112,-7.524,1,0.396
3MmvQKMKdN3UhVS3eGzJIW,0.724,0.655,71.696,0.355,0.106,1.74e-06,0.654,3,150449,-6.59,0,0.717
239yM7BAQ2CkNc61ogPGXo,0.556,0.103,122.008,0.0266,0.0629,0.041,0.741,2,249080,-9.184,1,0.587
5PjdY0CKGZdEuoNab3yDmX,0.764,0.103,169.928,0.0483,0.0383,0,0.591,1,141806,-5.484,1,0.478
27NovPIUIRrOZoCHxABJwK,0.704,0.0501,149.995,0.0615,0.0203,0,0.736,3,212000,-7.409,0,0.894
5eXBXreN3d1zdj6Sa8dS0u,0.741,0.337,124.925,0.0427,0.00544,0,0.702,9,187585,-5.33,1,0.646
1058fW9H3fZA6QjYCdOBad,0.796,0.0442,110.108,0.103,0.0492,0,0.666,10,164842,-6.967,0,0.61
1JXBNvlDEl2epKSJ9EOgKX,0.639,0.0941,119.82,0.134,0.0928,0,0.671,2,216000,-6.852,0,0.385
3yaYgjEFkRw3PVjW9mV1TO,0.498,0.119,139.928,0.117,0.0493,0,0.833,10,153406,-5.196,0,0.259
3zs87EV3EZSh2UpiXxT52Y,0.573,0.144,124.995,0.319,0.159,0,0.797,0,206629,-7.85,1,0.445
08EPQiLMyGB8GJX2EiVoCM,0.835,0.252,144.955,0.102,0.398,0.00674,0.819,8,144264,-4.899,0,0.703
2zxEc1GCSCxbHIXTfhraRC,0.519,0.0869,140.013,0.258,0.313,8.14e-06,0.871,2,251733,-6.549,1,0.532
4bF2y8rR7GUjrd5LNEvej3,0.455,0.0654,167.933,0.0996,0.441,0.000746,0.57,1,151429,-5.748,0,0.399
2CIYemjFXdmCWpJnfbtrD6,0.534,0.184,92.047,0.0709,0.0807,0,0.39,0,198765,-9.575,1,0.244
1GYJpuLq41vEVKXiHGEY9j,0.534,0.0984,94.984,0.142,0.467,0,0.843,1,173053,-6.658,0,0.528
5F2xRvRFkxDvqdFtUNAEyw,0.899,0.332,147.962,0.0322,0.423,1.84e-05,0.667,11,239928,-4.402,0,0.835
3fGW43fnu3OHEw6ohTC2Bw,0.759,0.224,80.95,0.0506,0.127,0,0.572,2,163733,-4.312,1,0.519
2xXNLutYAOELYVObYb1C1S,0.25,0.35,124.026,0.0351,0.441,0,0.422,0,161613,-6.836,1,0.246
3ZozFqJJlDBNIm4xqxn2ZD,0.76,0.317,80.018,0.0574,0.114,0,0.649,1,161853,-6.487,1,0.843
3PwRuzdphgedcWVUOVYJ7I,0.625,0.112,102.101,0.0548,0.584,0.00111,0.765,9,164706,-3.599,0,0.262
0MWiSBKm8Avs8iDIxcertp,0.878,0.308,103.948,0.0484,0.0151,0.000223,0.638,5,176800,-3.639,0,0.481
1dIWPXMX4kRHj6Dt2DStUQ,0.767,0.0809,93.421,0.287,0.336,0,0.571,2,161684,-5.16,1,0.605
5VTqW8raQYnj2avZ27nO2a,0.467,0.0933,77.249,0.051,0.775,0,0.43,8,186121,-8.56,0,0.382
7IPKXYU2rTMnrLW5IZ7ZI5,0.502,0.145,117.078,0.312,0.28,0,0.961,2,182285,-8.605,1,0.536
4RVwu0g32PAqgUiJoXsdF8,0.225,0.128,81.055,0.0348,0.767,0.00349,0.332,0,298899,-8.697,1,0.297
38GBNKZUhfBkk3oNlWzRYd,0.373,0.112,85.016,0.0713,0.341,0.525,0.765,8,195777,-9.921,1,0.554
2sXf2JdbB2GlNju00kw9WE,0.598,0.17,112.027,0.0291,0.037,0,0.708,5,203123,-8.365,1,0.698
4t2OeILB07eMGTXSUbMPEu,0.598,0.15,124.951,0.058,0.0904,0.551,0.757,11,210233,-7.777,1,0.18
4HOryCnbme0zBnF8LWij3f,0.128,0.115,159.679,0.109,0.974,0.121,0.599,10,244221,-17.261,1,0.367
2vmfvSoZBFAt9hhRoEByLi,0.86,0.0674,175.896,0.182,0.422,0.000284,0.725,1,230125,-3.726,1,0.791
2KnuaZYoGzDoHiBTNYOTXG,0.389,0.105,110.023,0.11,0.222,0.0346,0.895,7,196731,-11.036,0,0.549
7bcy34fBT2ap1L4bfPsl9q,0.48,0.295,142.021,0.226,0.612,0.269,0.849,9,158463,-5.835,1,0.677
4191RXFPa7Ge9XkA4cWlna,0.334,0.0586,74.966,0.251,0.702,0.00782,0.526,10,212496,-8.491,0,0.522
3YUMWmx8EJq0DurfuIwoGh,0.285,0.307,104.89,0.0979,0.814,0.143,0.456,8,210005,-10.755,1,0.0809
2eKY4TBKeXnUXMtSLj4R0n,0.425,0.0667,167.972,0.0969,0.424,0.000446,0.576,1,151494,-6.202,0,0.393
5XsAal7ZcWg1I5T4NcRjkv,0.159,0.34,72.38,0.104,0.961,0.0121,0.403,1,234761,-16.728,0,0.0381
042Sl6Mn83JHyLEqdK7uI0,0.284,0.233,129.642,0.0801,0.932,0.000476,0.632,9,245897,-14.025,0,0.208
20R4HfKloPKgXDqU7UKk3x,0.365,0.0583,94.016,0.0924,0.227,0.135,0.879,2,173539,-7.781,1,0.663
0FfqyjhB6Kspvit1oOo7ax,0.303,0.0957,160.095,0.126,0.755,0.159,0.654,5,151537,-13.943,0,0.168
4ak9GGe6afmi2HbxEjvhIC,0.288,0.0986,110.927,0.045,0.863,0,0.687,2,194887,-10.415,1,0.308
42ahuAFlYGjIGBpVdHcLij,0.644,0.275,100.959,0.0744,0.658,1.83e-05,0.785,4,182595,-4.76,0,0.175
5uSG6fUPRaehaV820zcpsK,0.522,0.0968,115.008,0.0535,0.527,0.838,0.777,8,214059,-12.496,0,0.182
5jhBwnqzNNrENXnYrAdoCe,0.155,0.0888,65.136,0.0674,0.928,0.176,0.275,7,206623,-17.285,0,0.0588
4T2zre0jqstNJ5Gt0WG9lz,0.13,0.0819,115.039,0.0571,0.454,0.927,0.468,1,227680,-18.031,1,0.0362
2KcNrONbZ0hvBPjvrDO2tx,0.745,0.293,94.979,0.0571,0.182,0.000189,0.793,7,235411,-4.579,1,0.716
7xLYLM5K6S1TwiSdfuhZQg,0.526,0.285,89.012,0.071,0.524,0,0.788,9,220301,-8.082,0,0.584
7CIERzyqIwLVKGp00YbHRO,0.617,0.0618,125.605,0.14,0.227,0.00306,0.829,1,98544,-8.497,1,0.81
0xfMlIW8lS40qvpsUw1l0X,0.846,0.057,122.042,0.0392,0.0907,0.047,0.836,0,169945,-4.673,1,0.942
0RSZ8EmUPEN3ySfCgytPke,0.425,0.115,99.034,0.0809,0.403,0.000105,0.714,1,165477,-8.064,1,0.316
6OGogr19zPTM4BALXuMQpF,0.74,0.101,121.004,0.0484,0.0107,2.18e-05,0.748,8,220196,-6.01,1,0.518
7nVERWQXlgZRQsYw4fHf3b,0.721,0.381,101.067,0.0284,0.0341,0,0.682,0,205653,-4.633,0,0.248
1MIGkQxcdAt2lDx6ySpsc5,0.688,0.107,162.928,0.396,0.144,0,0.801,1,157675,-4.594,1,0.5
21AJQhGZpujjZQXByZAXpr,0.687,0.062,108.641,0.332,0.0555,0,0.681,9,190345,-7.612,1,0.588
3jbAzLVcHiI5hYSkcKe1Ty,0.642,0.134,90.045,0.0743,0.262,0,0.647,9,164167,-7.306,0,0.48
37y7iDayfwm3WXn5BiAoRk,0.783,0.119,172.041,0.062,0.449,7.96e-06,0.603,6,173104,-4.023,1,0.775
25141FAgU1OmwoC9W2i5E3,0.775,0.0724,160.067,0.0429,0.3,0,0.681,2,174938,-4.153,0,0.96
4laAKIq9ZxBCwf99rauPYb,0.862,0.0907,123.849,0.037,0.041,0,0.612,8,160766,-2.903,1,0.354
2eAvDnpXP5W0cVtiI0PUxV,0.692,0.0864,116.959,0.0259,0.0157,0,0.609,1,233720,-2.958,1,0.454
6wbDn8NI3ygkOeDJiS0ASi,0.718,0.117,89.986,0.0603,0.691,0,0.749,3,186707,-6.096,0,0.425
6M3PsepEj5gyJoIi7Xvr7u,0.739,0.101,120.996,0.0487,0.0106,2.22e-05,0.747,8,220196,-6.008,1,0.523
6KgtcmCF9Ky68XC7ezxl3s,0.731,0.418,118.992,0.088,0.13,0,0.827,4,172833,-5.524,0,0.607
6zSpb8dQRaw0M1dK8PBwQz,0.798,0.0952,116.032,0.0317,0.034,4.19e-05,0.796,1,202735,-6.312,1,0.942
0bI7K9Becu2dtXK1Q3cZNB,0.787,0.262,119.986,0.0583,0.198,0,0.77,11,140500,-3.748,0,0.513
7aZusA4cWXz3Wv9e9uhavz,0.595,0.0882,82.492,0.246,0.138,0,0.806,8,187636,-6.166,0,0.677
1c1sdxrYLIiuJOlE7PPttb,0.489,0.172,102.04,0.0525,0.163,0,0.662,5,195881,-7.067,1,0.506
3nkW3TPQjBip1lER4h78NX,0.627,0.529,139.988,0.0373,0.0107,0,0.528,11,180371,-3.719,1,0.295
6OTKVgVpVaVjhRLYizPJKA,0.625,0.187,133.035,0.0645,0.653,0.00348,0.796,0,115801,-7.218,1,0.641
2rOnSn2piaqLAlYjtfUBlY,0.63,0.108,81.009,0.0413,0.615,0,0.72,10,230292,-5.549,1,0.512
1sx0XsWUusUoPstbvokZjP,0.626,0.183,82.488,0.0805,0.125,0,0.731,11,173640,-6.919,1,0.862
6Dy1jexKYriXAVG6evyUTJ,0.833,0.0374,123.97,0.0478,0.018,0.00747,0.787,8,162604,-4.403,1,0.796
2prnn41CblB8B4yWACDljP,0.989,0.184,126.002,0.0434,0.015,0.357,0.621,10,158095,-4.225,0,0.0348
70LLyzO7jT6DsQvCwwHDch,0.649,0.111,94.02,0.0601,0.172,0.000237,0.74,7,165957,-4.297,1,0.645
44V6EzbUSYgyfsNiP0FrlA,0.396,0.0729,149.609,0.0336,0.77,0,0.471,8,215507,-6.654,1,0.263
0z8hI3OPS8ADPWtoCjjLl6,0.808,0.103,123.988,0.117,0.0297,0.000127,0.776,11,184104,-4.501,1,0.494
55sgQENF3LY1sUcJUwasLl,0.695,0.123,75.05,0.0429,0.019,0,0.689,11,168253,-5.22,1,0.359
6b2HYgqcK9mvktt4GxAu72,0.885,0.0918,128.031,0.0508,0.222,0,0.771,8,231604,-3.66,1,0.826
1is8gU4RVcN4J8xItxWoOY,0.34,0.149,77.213,0.0351,0.877,1.77e-05,0.422,0,204094,-6.577,1,0.223
4zbr7Cp3UB00FurUovPU03,0.654,0.1,78.512,0.0966,0.201,0,0.672,1,188026,-4.528,1,0.404
72zHuDxFQTjbL51qJQSA7j,0.573,0.0971,82.941,0.0502,0.478,0,0.603,1,228855,-5.843,1,0.236
6FE9EXi8TYg09hR4xv5PWJ,0.459,0.23,95.014,0.0654,0.432,6.29e-06,0.709,5,225863,-11.193,1,0.377
6iBlllot0wdy8f7V5t8OnR,0.877,0.826,77.006,0.114,0.0151,0,0.581,8,236883,-4.938,1,0.353
0mJBiaODgK0XjOLCN5fItq,0.627,0.124,99.933,0.0379,0.343,2.17e-05,0.656,7,167066,-6.627,0,0.481
5KQxun2WxwDMsV7HCN2ONK,0.698,0.221,77.497,0.178,0.0849,0,0.756,6,247714,-5.464,1,0.66
2ookQf9qP2qiBuNFnNXyfl,0.693,0.0829,129.882,0.0559,0.266,0,0.608,11,153740,-4.057,1,0.308
5VmpLtRycwbA54XsTffKq4,0.47,0.32,87.971,0.1,0.266,0.000105,0.735,4,192621,-9.405,1,0.897
1uMHCAyGmHqyygoNRuo7MV,0.848,0.0265,106.032,0.115,0.023,0.000162,0.815,4,133707,-4.704,0,0.684
3CboywxfJIgvHqi2FF4exb,0.466,0.093,120.045,0.0315,0.649,0.0334,0.604,0,224520,-10.093,1,0.499
4u06FbRh6FvV2FQZkouzCw,0.871,0.97,151.175,0.258,0.617,0,0.486,3,153410,-3.642,0,0.663
1mSdbey7RstGLY2udgXv74,0.691,0.108,103.999,0.113,0.0159,1.44e-05,0.835,0,263289,-5.828,1,0.581
21aOLk12MksET8AsbU0SI6,0.867,0.105,124.997,0.0383,0.001,0,0.644,11,199919,-4.18,0,0.687
26LC5kDFE0vWJzVyaENajX,0.491,0.142,184.344,0.368,0.195,0,0.422,6,181714,-5.703,1,0.67
6y6xhAgZjvxy5kR5rigpY3,0.64,0.135,92.871,0.033,0.0169,0,0.594,10,170457,-6.865,1,0.492
0RbW8kWozrVSIGb4V13o0o,0.561,0.109,80.009,0.146,0.0466,0,0.587,0,243187,-6.569,1,0.351
42ZrMq4BKsWDrrbMnMRYaK,0.571,0.0846,110.013,0.0949,0.535,0.000305,0.458,4,297000,-6.739,1,0.586
2gbMPBrBVj3CuNTLp2dHYs,0.64,0.137,137.728,0.37,0.0438,0,0.546,8,339250,-5.582,1,0.63
0Zm7NKJgoKY6ZWwtoEUILK,0.545,0.258,118.029,0.168,0.00904,9.48e-05,0.798,1,226653,-6.466,1,0.212
2Rd4eJ4KwXQQn2sMSToyUM,0.236,0.272,162.351,0.0318,0.898,1.62e-05,0.319,5,156091,-9.644,1,0.254
73uxnSsFMeJ15POpd3zgrV,0.656,0.47,99.811,0.247,0.148,0,0.595,7,242400,-7.868,1,0.416
3gWzTnziivUYzqXtnvgN8q,0.431,0.274,177.3,0.256,0.795,0,0.459,9,195170,-8.375,0,0.128
1dPNJDYuW9QAtkOpK3eBvO,0.311,0.11,92.744,0.0442,0.289,6.74e-05,0.325,10,333462,-7.481,1,0.0789
4VYEnxm7lmtG5sEEbcmORB,0.471,0.13,107.98,0.402,0.319,1.28e-06,0.738,11,204630,-9.208,0,0.283
3JR0ducCexKbeK47g6AHm5,0.588,0.109,109.958,0.136,0.00308,0,0.739,8,164457,-4.971,1,0.774
2ZUJsR8HEktit58X6FuPQM,0.422,0.152,82.986,0.119,0.0409,0,0.764,0,145301,-7.265,0,0.268
7Bpx2vsWfQFBACRz4h3IqH,0.611,0.231,134.14,0.329,0.00575,0,0.711,1,252070,-5.453,1,0.144
3onYsG7nB3FwEVHYYWCrIM,0.327,0.138,135.382,0.0341,0.00632,0.792,0.161,1,178061,-8.059,0,0.0815
1aF9TeHZbe6OVo9dtjPuzK,0.69,0.303,148.07,0.0642,0.27,0,0.752,7,147669,-3.948,1,0.396
7DBFslKWQzoRgO0HBBkL3u,0.534,0.351,110.057,0.0389,0.129,0,0.386,5,197898,-6.086,0,0.343
3SYLoL8KHxdQPYIkfwmUjN,0.548,0.167,110.105,0.082,0.0784,7.26e-05,0.792,4,198614,-7.079,1,0.197
7up5MwPUHQdv4DkzQRHRWP,0.528,0.269,97.207,0.0449,0.102,0,0.381,5,358622,-6.997,1,0.256
2TJ1FOCmCBkKm418MjVw5D,0.491,0.192,105.989,0.0545,0.849,0,0.534,10,128313,-7.945,1,0.428
4IlOyxGATYUp7YVy5zrSW8,0.655,0.167,166.382,0.338,0.245,0.000172,0.467,0,221386,-6.548,1,0.0627
56JwgcQcxo08w7YXrBzrA5,0.713,0.0879,106.137,0.126,0.0984,0.00844,0.477,1,538537,-6.805,1,0.113
2GPTiPR5db727wu1tFvFt4,0.673,0.479,91.112,0.189,0.066,0,0.679,6,183297,-5.17,0,0.295
7f1w2rZoIf7g56McEUTh5W,0.572,0.0871,109.985,0.0515,0.453,0,0.7,4,297000,-6.459,1,0.686
5YRFttxjAEgm2nq5Z2tlqK,0.428,0.534,83.036,0.307,0.145,0,0.711,1,162108,-7.274,0,0.197
3VlW71ZRJPEjd17W0bW28D,0.0474,0.147,102.983,0.526,0.00516,1.22e-06,0.702,3,52062,-15.198,0,0.175
6DZz58CbF0AKw5PCKqNKcM,0.465,0.384,126.937,0.0318,0.689,1.26e-06,0.44,3,310394,-6.592,1,0.241
5RhFmJifQe83FpQ6ZFFTZ5,0.702,0.063,179.992,0.0462,0.00397,0.0325,0.523,6,176413,-6.74,0,0.494
6KL88T4Ma4ABXqzgUoEwkd,0.72,0.205,116.988,0.0382,0.321,0,0.682,11,168260,-8.176,0,0.649
34TiQsddaGhd8lmzJfxSzH,0.417,0.105,144.064,0.0426,0.209,0,0.714,2,104219,-11.085,0,0.213
1QCqedB1ibmRO9x7Ikb5LI,0.473,0.13,82.295,0.422,0.406,2.14e-06,0.641,11,204630,-9.068,0,0.412
3J4VKkUpLvomXJbn9ZAypO,0.63,0.139,151.951,0.0385,0.00383,0,0.681,1,161053,-5.585,1,0.183
7soCc4TpT99bOhJoCiMqFN,0.767,0.279,148.13,0.0731,0.309,0,0.753,7,182635,-3.773,1,0.258
4Yip3hds5IHyT7AqoNHfmX,0.679,0.0966,176.024,0.0791,0.0654,0.00429,0.744,5,199773,-3.51,1,0.866
4P7IXYPAkinTdZrBF5bGWp,0.772,0.071,75.663,0.0645,0.561,0,0.596,10,154662,-4.721,1,0.591
72dummgz1gSqm8faekYYQh,0.726,0.0877,107.4,0.0941,0.0705,0.0192,0.524,8,690732,-6.628,1,0.146
2Nc1v8I86FUGorwjXKo0in,0.492,0.425,97.107,0.136,0.392,0,0.657,5,199867,-9.612,0,0.193
0qXP5fMhxGzxALOkXYUxfP,0.466,0.093,120.045,0.0315,0.649,0.0334,0.604,0,224520,-10.093,1,0.499
3XHJUG5I2zYqOEmEZUX68n,0.781,0.217,172.134,0.229,0.207,0,0.605,1,183267,-3.913,1,0.796
0EtuSDTRJYUwlPf4y6coIz,0.748,0.156,149.819,0.242,0.105,0,0.781,1,224168,-4.604,1,0.788
6feiJqgHqeSvkGUzf11AYs,0.864,0.087,123.833,0.0378,0.0682,0,0.626,8,161387,-3.12,1,0.555
4s6vwFgPdCtidpEw8KuQT6,0.687,0.062,108.685,0.309,0.0567,0,0.743,11,190345,-7.613,0,0.582
7lQWRAjyhTpCWFC0jmclT4,0.514,0.398,79.974,0.0593,0.0655,0,0.647,8,240693,-10.05,1,0.387
37Nqx7iavZpotJSDXZWbJ3,0.438,0.142,86.975,0.29,0.181,0,0.767,7,221980,-8.726,0,0.381
40iJIUlhi6renaREYGeIDS,0.465,0.215,167.937,0.26,0.0503,0,0.666,1,291175,-8.545,1,0.292
0k1WUmIRnG3xU6fvvDVfRG,0.597,0.323,136.008,0.141,0.000619,4.5e-06,0.803,11,257605,-6.035,0,0.331
2HSmyk2qMN8WQjuGhaQgCk,0.667,0.246,86.743,0.326,0.758,0,0.423,6,336511,-7.012,0,0.496
2BcMwX1MPV6ZHP4tUT9uq6,0.424,0.0834,145.887,0.324,0.0635,0,0.849,5,242966,-9.579,0,0.153
6jy9yJfgCsMHdu2Oz4BGKX,0.741,0.699,140.177,0.313,0.112,0,0.701,2,178623,-6.157,1,0.588
4s7QLoImIwmPi9L6dq1nVW,0.56,0.39,130.019,0.42,0.228,3.05e-06,0.568,9,308756,-9.059,1,0.246
61S79KIVA4I9FXbnsylEHT,0.385,0.131,143.07,0.297,0.614,0,0.686,7,296568,-8.35,0,0.147
4VCbgIdr8ptegWeJpqLVHH,0.576,0.15,92.131,0.287,0.354,3.59e-05,0.73,2,228461,-5.442,1,0.155
2tUL6dZf1mywCj5WvCPZw6,0.744,0.629,83.737,0.113,0.0181,0,0.84,1,204347,-4.751,1,0.171
34D6FJysnQioVingDKufuf,0.429,0.109,91.0,0.326,0.0518,0,0.507,2,273578,-7.726,1,0.0744
11pEKMLmavDu8fxOB5QjbQ,0.69,0.176,77.837,0.107,0.128,0,0.518,9,205721,-6.15,1,0.59
42m3eP1JJhtzffal9B136J,0.531,0.11,89.901,0.298,0.225,0,0.724,5,239635,-4.108,0,0.141
2Q3jFbyE61mCjS3SkW4toJ,0.635,0.156,174.072,0.26,0.179,8.16e-06,0.488,10,269884,-7.19,1,0.783
7F9cT6hIRhnFCYP6GKS0tf,0.493,0.129,150.026,0.0367,0.402,0.00504,0.59,7,252379,-8.704,0,0.0498
08XWh5c0BMyD1nKVxxl91z,0.485,0.107,100.053,0.195,0.181,0.0675,0.843,10,192418,-8.735,0,0.689
1PDP7mLiAMwhfmgIwzhOm2,0.161,0.109,119.614,0.0407,0.967,0.0381,0.476,8,133763,-11.665,0,0.0908
50ceCGZ3oD3U5caQV5bP6f,0.851,0.178,123.823,0.29,0.118,0,0.519,7,213104,-6.001,1,0.711
5ScbulRnixQ2XAdvrPMFjz,0.466,0.133,177.693,0.0374,0.00645,0,0.32,8,229304,-6.77,1,0.338
3RkNXZvOSMMElmmXztDc94,0.416,0.103,87.073,0.135,0.213,0,0.783,4,245131,-9.84,0,0.165
1cCXT1cErAY6tmIqHbodrt,0.53,0.227,74.732,0.249,0.812,6.92e-06,0.473,0,351220,-8.506,1,0.637
2AHnmlkyZbnxqSA66B7jK3,0.604,0.107,99.993,0.0281,0.105,0,0.719,0,238800,-7.395,1,0.565
0eu4C55hL6x29mmeAjytzC,0.49,0.117,79.982,0.076,0.186,0,0.7,0,161803,-5.187,1,0.569
07MDkzWARZaLEdKxo6yArG,0.47,0.0851,94.995,0.0299,0.0153,0.000193,0.773,2,162680,-7.93,1,0.399
3JCaq3KDSROg3TXhdiDa9n,0.842,0.134,105.059,0.096,0.101,0,0.759,8,263253,-3.758,1,0.584
3ddxe0WYUpNPtSnHgQOad5,0.363,0.128,74.278,0.0306,0.418,5.24e-06,0.207,5,310720,-7.296,1,0.358
7v4pPS4A7NgY7bxFA3Etv3,0.764,0.224,100.095,0.254,0.00918,0,0.788,7,96000,-4.054,1,0.841
3uUuGVFu1V7jTQL60S1r8z,0.636,0.172,120.966,0.103,0.515,0.000411,0.671,6,148197,-8.117,0,0.262
149BxWeweaCqmsyedkNiiE,0.562,0.109,93.998,0.0289,0.149,1.67e-05,0.625,0,244005,-5.828,0,0.229
5TMLavqGRKNxgzMBrVpC9R,0.761,0.0984,116.041,0.102,0.122,6.56e-06,0.748,2,179940,-6.621,1,0.362
3NqBxTOMCJ3zW9CIP51td4,0.499,0.115,200.156,0.0381,0.632,0.000497,0.39,7,275194,-7.778,1,0.34
5Yu1AOnIzC1tWRJ4U0uW7u,0.669,0.172,109.999,0.0341,0.273,0,0.575,4,168645,-4.75,0,0.524
75MNhvTCCKsST3YqqUiU9r,0.859,0.0424,141.02,0.0856,0.281,0,0.788,2,207853,-2.724,1,0.822
7uQZVznj0uQOGC9KhV2Mg6,0.653,0.107,150.058,0.0902,0.0282,0.000784,0.806,8,200690,-6.283,1,0.85
1q0PYXTbDsirp2l74ng6pn,0.723,0.113,126.998,0.0466,0.0177,2.61e-05,0.924,8,130667,-3.142,1,0.643
6D2TCm4nf5nxAcdGJ7w3QP,0.817,0.242,102.014,0.095,0.0272,0.000311,0.903,8,217360,-3.972,1,0.732
3QFInJAm9eyaho5vBzxInN,0.611,0.23,134.093,0.33,0.00588,0,0.711,1,252262,-5.453,1,0.144
7iqOIHHEmu6Vhw25GgQ2eA,0.788,0.0559,179.876,0.205,0.0191,0,0.662,3,170760,-4.55,0,0.711
7hU3IHwjX150XLoTVmjD0q,0.554,0.152,140.026,0.218,0.161,6.12e-05,0.831,1,168228,-9.998,0,0.396
6E90gq0KO6FYZVOXx8kCcC,0.695,0.15,149.996,0.0913,0.175,0,0.778,4,132780,-6.865,0,0.472
2K1CQMoG2Dy5nmeOYnhoi8,0.81,0.377,93.005,0.0809,0.112,1.59e-06,0.813,3,392867,-5.382,0,0.632
