artist_id,artist_name,genres,popularity,followers
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,"['dance pop', 'pop', 'pop rap', 'urban contemporary']",75,12029894
6cK3NBO6uP7hh0oyuVELFl,Saweetie,"['cali rap', 'dance pop', 'pop', 'pop rap', 'trap queen']",73,1617787
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,"['adult standards', 'cowboy western', 'oklahoma country', 'traditional country', 'yodeling']",36,51732
0WK3H9OErSn5zKOkOV5egm,DDG,"['rap', 'trap']",65,742220
5he5w2lnU9x7JFhnwcekXX,Skrillex,"['brostep', 'complextro', 'edm', 'electro']",74,8020528
250b0Wlc5Vk0CoUsaCY84M,JENNIE,['k-pop'],59,2505510
1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,"['dark trap', 'new orleans rap', 'underground hip hop']",81,4580007
0e86yPdC41PGRkLp2Q1Bph,Mother Mother,"['indie pop', 'vancouver indie']",73,2897044
2TImI3DW7o5MdRXJs4D37h,SOB X RBE,"['cali rap', 'trap', 'underground hip hop', 'vapor trap']",55,520960
431Pb5EV8KsCBGTw96ZTQ4,Dj Kass,['chilean hardcore'],44,33333
0GM7qgcRCORpGnfcN2tCiB,Tainy,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']",78,941466
6S2OmqARrzebs0tKUEyXyp,Demi Lovato,"['dance pop', 'pop', 'post-teen pop']",79,22718130
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,"['latin', 'pop venezolano', 'reggaeton', 'trap latino']",78,4131160
7n2Ycct7Beij7Dj7meI4X0,TWICE,"['k-pop', 'k-pop girl group']",79,13984734
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,2344442
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,"['k-pop', 'k-pop girl group']",72,7144182
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",77,2444898
2cFrymmkijnjDg9SS92EPM,blackbear,"['electropop', 'pop', 'pop rap']",79,4735535
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,"['dark clubbing', 'destroy techno']",71,453599
4JNo6Q5KdcRf1vtSX9mB0S,João Gomes,['arrocha'],75,3436057
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,"['adult standards', 'easy listening', 'lounge']",51,406101
4sj6D0zlMOl25nprDJBiU9,Andy Williams,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold']",56,435986
6UCQYrcJ6wab6gnQ89OJFh,Headie One,['uk hip hop'],68,403417
2AsusXITU8P25dlRNhcAbG,Gotye,['australian pop'],66,2313763
7tYKF4w9nC0nq9CsPZTHyP,SZA,"['pop', 'r&b']",82,8011316
2kqUKsTuEj1lPbm6BSn1AU,Rich Music LTD,"['latin', 'reggaeton', 'trap latino']",62,227599
2feDdbD5araYcm6JhFHHw7,Labrinth,"['indie poptimism', 'pop']",78,2412770
1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão,"['arrocha', 'forro', 'sertanejo pop']",74,10932437
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,"['neo mellow', 'pop']",78,4320940
4vxaQs6vK54nK89J1VtLex,PUBLIC,['indie rockism'],60,187129
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,"['dance pop', 'pop']",74,969483
7c53ZFyajVMTo08HmvoB6b,zzoilo,[],67,63191
5BHFSMEjfLVx1JwRWjAOsE,SuperM,['k-pop'],55,1985104
0jNDKefhfSbLR9sFvcPLHo,San Holo,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']",58,664076
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,"['dance pop', 'edm', 'pop', 'pop rap']",69,1270882
3JXpwnHbLvXxY99EuXqFPX,Poo Bear,['pop r&b'],58,42641
6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['dance pop', 'pop', 'r&b']",83,31660566
5nkYRuiIHg2xXHFC8bfosJ,ItaloBrothers,"['dance pop', 'eurodance', 'europop', 'hands up', 'italo dance', 'pop dance']",62,392489
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",76,4479163
1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,"['comedy rap', 'pop rap', 'rap']",61,1893739
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b']",75,5945971
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",75,1950260
1vgQksyJ0IVz8y9XerEOy3,Madame,"['italian hip hop', 'italian pop', 'trap italiana']",67,492093
7xEFii6utZmQ61kX59HmLH,FRENSHIP,"['electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop', 'pop dance', 'pop rock', 'tropical house']",55,175169
3pgCLfNbw5ozIfoNsvDU7i,Fedez,['italian pop'],67,1817111
28ExwzUQsvgJooOI0X1mr3,Jay Rock,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",70,1272212
3EXdLajEO02ziZ90P90bSW,Lil Xan,"['emo rap', 'underground hip hop']",59,2240013
1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,"['latin', 'latin pop', 'rap latina', 'reggaeton', 'trap latino']",75,8003289
4VuARVJiWGsH2msKTdsKdQ,Veysel,"['albanian hip hop', 'german drill', 'german hip hop']",61,789532
5QdEbQJ3ylBnc3gsIASAT5,G Herbo,"['chicago drill', 'chicago rap', 'drill', 'rap', 'southern hip hop', 'trap']",71,1550180
0JOxt5QOwq0czoJxvSc5hS,GASHI,"['pop rap', 'trap soul']",60,222324
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",80,6000613
2QUvtLq6oQaX0LNsYY2fas,Cauty,"['dominican pop', 'latin', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",59,830008
0PFtn5NtBbbUNbU9EAmIWF,TOTO,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",71,2309753
45dkTj5sMRSjrmBSBeiHym,Tate McRae,['pop'],80,2901265
1fctva4kpRbg2k3v7kwRuS,Rvssian,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",71,1872568
3kft86DbqCNr7rjq3pEj0G,Sarah Cothran,['gen z singer-songwriter'],60,245779
048LktY5zMnakWq7PTtFrz,CKay,['afro r&b'],74,837366
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,"['irish rock', 'pop rock']",70,2947698
7823Dim2TzjiQQ9wRQxyi9,Wizzard,"['classic uk pop', 'glam rock']",27,36027
4fpTMHe34LC5t3h5ztK8qu,The Carters,"['pop', 'r&b', 'urban contemporary']",56,1393122
3AVfmawzu83sp94QW7CEGm,Astrid S,"['alt z', 'dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",66,1202388
06nvjg4wBANK6DCHjqtPNd,Mahmood,['italian pop'],64,1083499
188VINPQh5dyNfLUkevKqf,Olivia Holt,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'social media pop']",51,1028635
6tdM5Njlln7nWkonCppW0u,MC Loma e As Gêmeas Lacração,"['brega funk', 'funk carioca']",36,794220
49e4v89VmlDcFCMyDv9wQ9,Dean Martin,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",64,1329938
6nxWCVXbOlEVRexSbLsTer,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",71,2293243
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'trap latino']",77,5412531
1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,['la indie'],66,152201
6kq4GHwUcUojGIu0ziSNXf,Amenazzy,"['dominican pop', 'latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'trap latino']",63,2171526
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,['contemporary country'],83,3599780
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,['memphis hip hop'],75,4795586
0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,"['classic uk pop', 'new wave pop', 'rock-and-roll', 'rockabilly']",50,114770
7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,"['indie anthem-folk', 'modern rock', 'pop', 'uk pop']",65,959357
6ywXRaHY7m2DJ0dd7CsLAB,Ramz,"['afroswing', 'london rap', 'uk hip hop']",56,283607
1DxLCyH42yaHKGK3cl5bvG,Maria Becerra,"['latin pop', 'pop argentino']",81,2725335
7mnAzEmgquhrVtGob81SmO,Big Shaq,"['london rap', 'social media pop']",45,325925
718COspgdWOnwOFpJHRZHS,Luke Combs,"['contemporary country', 'country']",81,6816200
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,"['hip hop', 'pop', 'portland hip hop', 'rap', 'underground hip hop']",69,1797814
2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,"['latin', 'reggaeton', 'trap latino']",77,2661921
1Fg19vpUJpAAPFjnKaVYVW,Reynmen,"['turkish hip hop', 'turkish trap pop']",63,2543844
7x8MuRMbm9XIldHSJOtoNo,22 Savage,['baton rouge rap'],24,49430
7sKxqpSqbIzphAKAhrqvlf,Walker Hayes,"['contemporary country', 'country', 'country road', 'modern country rock']",67,488076
7kXCcNRLEnblbTAppPraBp,Milly,"['dominican pop', 'reggaeton', 'reggaeton flow', 'trap latino']",53,43273
5n9bMYfz9qss2VOW89EVs2,Bomba Estéreo,"['cumbia', 'latin alternative', 'pop electronico', 'tropical alternativo']",79,960592
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,['neo soul'],66,1589088
787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,"['indie pop rap', 'pop rap']",48,165112
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",54,410849
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,['hollywood'],53,40420
0Q8NcsJwoCbZOHHW63su5S,Mora,"['latin', 'reggaeton', 'trap latino']",79,523519
329e4yvIujISKGKz1BZZbO,Farruko,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",84,13385373
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,"['australian pop', 'pop soul']",54,164197
1WgXqy2Dd70QQOU7Ay074N,AURORA,"['art pop', 'norwegian pop']",71,2327488
22wbnEMDvgVIAGdFeek6ET,Benson Boone,['pop'],71,350245
2tcoLkA9Hexz70Kuc1NTUl,Gradur,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",58,1582767
3drqpTL4sQOckmAfF9i1wg,Summer Cem,['german hip hop'],65,1058661
0XNvr6bnNywV946ZKaJtr0,Joakim Lundell,['swedish pop'],45,128797
523y9KSneKh6APd1hKxLuF,Master KG,"['bolobedu house', 'south african house']",61,395071
0gadJ2b9A4SKsB1RFkBb66,Passenger,"['folk-pop', 'neo mellow', 'pop', 'pop rock']",69,3001020
4jpsw9CQS439N0B7SecMgf,Ant Saunders,"['chill r&b', 'pop']",52,84913
3Apb2lGmGJaBmr0TTBJvIZ,Rusherking,"['trap argentino', 'trap triste']",71,877850
5Q81rlcTFh3k6DQJXPdsot,Mura Masa,"['channel islands indie', 'hyperpop', 'vapor soul']",63,611517
5YwzDz4RJfTiMHS4tdR5Lf,Xamã,"['brazilian hip hop', 'funk carioca', 'trap brasileiro']",73,1744265
4jFlmD92WULLlaRS8Cj6QS,Francesca Michielin,"['italian adult pop', 'italian pop', 'italian pop rock']",54,641565
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,"['champeta', 'colombian pop', 'electro latino', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",69,3604582
3pjq2pDV9RR6VY55wBjVnp,Dardan,"['albanian hip hop', 'german hip hop']",70,939991
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",71,6705868
0huGjMyP507tBCARyzSkrv,Cordae,"['dmv rap', 'hip hop', 'rap', 'trap']",67,1782044
2j2rh3oQh4QEUnNTDKYSJD,187 Strassenbande,"['german hip hop', 'hamburg hip hop']",61,1320223
4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",68,3546100
1OwYxVDNKP9JtSpp5E0uA4,MC Zaquin,"['funk bh', 'funk carioca', 'funk mtg']",59,266730
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",69,4054808
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,['piano rock'],67,530278
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,"['edm', 'pop', 'pop dance', 'progressive electro house']",74,3577605
0guw2RGoUqaWKpoCY5DzWY,MC Levin,"['funk carioca', 'funk mtg']",57,431859
4b19vuzlDcNdU4quI7L6sW,ElyOtto,"['hyperpop', 'weirdcore']",57,110314
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,"['reggaeton', 'reggaeton flow', 'trap latino']",68,75159
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,"['contemporary country', 'country', 'pop']",72,2671190
7A8S43ryYdbWpJKeHRZRcq,JACKBOYS,"['rap', 'trap']",64,491619
6bmlMHgSheBauioMgKv2tn,Powfu,['sad rap'],71,1081274
487N2T9nIPEHrlTZLL3SQs,Zé Neto & Cristiano,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",74,16673458
3y24n3XhZ96wgwRXjvS17T,Coolio,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",67,656987
6Mm2g25BTeJ6BICPFWGkPg,Bosh,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",57,335504
7nqlScm2smydSRl13eaP8E,Nea,['scandipop'],61,42608
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,['disco'],53,59250
2uFC1dAj5b0YU7vulKNZ0p,Banx & Ranx,['basshall'],58,16919
4qXC0i02bSFstECuXP2ZpL,Blxst,['pop rap'],75,315484
2Zi3RrdQqk63Xj0914STkS,Naomi Scott,"['hollywood', 'vapor pop']",60,325514
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"['rock-and-roll', 'rockabilly']",77,6784451
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,"['dance pop', 'neo mellow', 'pop', 'tropical house', 'uk pop']",69,773183
4obzFoKoKRHIphyHzJ35G3,Becky G,"['latin', 'latin viral pop', 'rap latina', 'reggaeton']",80,11756849
20gsENnposVs2I4rQ5kvrf,Sam Feldt,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",72,697376
00XhexlJEXQstHimpZN910,Brytiago,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",72,5156725
0HkcYmcjrBR3SCw9Ld5VZk,Calboy,"['chicago rap', 'melodic rap', 'pop rap', 'trap', 'vapor trap']",58,821647
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,"['indie folk', 'stomp and holler']",71,1079303
1b4DN8Vj0dnj5cceMFsRYN,Dante Klein,['pop edm'],48,31380
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",80,23283650
0vbEs3DgphJ2RGZqh4qFLT,Anita Kerr Singers,['easy listening'],28,3047
3GxKJzJK4LpsYGXQrw77wz,Mimi Webb,"['alt z', 'dance pop', 'gen z singer-songwriter', 'pop', 'uk pop']",66,231875
75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,['afro dancehall'],70,777790
3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,"['arrocha', 'sertanejo universitario']",81,15738424
6veh5zbFpm31XsPdjBgPER,BIA,"['pop', 'pop rap', 'r&b', 'rap latina', 'trap queen']",68,345234
1lB3I3SI30v2ZOpR4XQqzJ,Gambi,"['french hip hop', 'pop urbaine', 'rap francais']",56,987116
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,"['brill building pop', 'classic girl group', 'soul']",55,210794
3KwmxIhSe9UTSEF37kwngR,SHAED,"['electropop', 'pop']",59,153181
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"['dance pop', 'pop']",70,996640
21451j1KhjAiaYKflxBjr1,Zion & Lennox,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",78,6474406
5UjifI1TYefXWn9GdqDOHl,Social House,[],64,138686
7CSpCpNGTK9589bTi44SzE,BANDIDO,['concurso de talentos argentino'],55,81978
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"['funk', 'motown', 'quiet storm', 'soul']",73,5688884
6RHTUrRF63xao58xh9FXYJ,IVE,['k-pop girl group'],70,782741
09agIJMxCD2k87ys9Al0f0,VIZE,"['dance pop', 'edm', 'german dance', 'pop dance', 'slap house', 'tropical house']",70,169968
0vR2qb8m9WHeZ5ByCbimq2,Reik,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",77,7343348
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",77,9527943
6vVztIuqdDHvYWxOEXCzjN,SALES,['orlando indie'],61,495223
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,"['alt z', 'dream smp', 'electropop', 'pop']",76,3616393
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",81,9634534
7gP3bB2nilZXLfPHJhMdvc,Foster The People,"['indietronica', 'modern rock', 'rock']",70,3474183
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,"['arrocha', 'sertanejo', 'sertanejo universitario']",79,16321577
6U1dBXJhC8gXFjamvFTmHg,Zac Efron,"['hollywood', 'pop', 'post-teen pop', 'show tunes']",67,747277
4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,"['funk carioca', 'pop nacional']",74,3262299
2LRoIwlKmHjgvigdNGBHNo,Feid,"['colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino']",83,1549874
3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,"['alabama rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",63,2868333
3FUY2gzHeIiaesXtOAdB7A,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",71,4057911
7K78lVZ8XzkjfRSI7570FF,José Feliciano,"['bolero', 'latin', 'latin pop', 'puerto rican pop']",61,290646
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",73,5989577
0OO76E5lRfeyBI3fkA73Dr,siouxxie sixxsta,"['glitchcore', 'hyperpop', 'sped up']",59,156282
4riOEaOW5hCeqomFDBk0aP,Rochy RD,"['dembow', 'dominican pop', 'rap dominicano', 'trap latino']",64,615321
4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,"['edm', 'electronic trap']",67,802284
5KYEMMz9O9iLIESifKAEOp,WhoHeem,['viral rap'],48,28423
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,"['gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'virginia hip hop']",74,2502602
0NiaKn55OzJswiYevvlKfz,Raí Saia Rodada,"['arrocha', 'forro']",62,1828187
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",83,26499869
2dIgFjalVxs4ThymZ67YCE,Stray Kids,"['k-pop', 'k-pop boy group']",79,8455496
6T5tfhQCknKG4UnH90qGnz,DNCE,"['dance pop', 'pop', 'post-teen pop']",70,4218728
1TYJOhNSxMOODWiDVhuyZb,Kawe,"['brazilian hip hop', 'funk ostentacao']",63,639229
1KP6TWI40m7p3QBTU6u2xo,BØRNS,"['modern alternative rock', 'modern rock', 'pop']",67,1094133
1bqxdqvUtPWZri43cKHac8,MAX,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",68,750589
5GcWBUX00IPuWVGMIRK1sS,Residente,['venezuelan hip hop'],64,1118128
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"['bedroom pop', 'pop']",81,5920763
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,"['australian pop', 'dance pop', 'pop', 'post-teen pop']",64,8188803
0bBz5bRBkExaej2HxtVfCw,347aidan,['sad rap'],71,366683
2ODbg2404zUzTi02qIPEjB,Tay-K,"['cali rap', 'dfw rap', 'rap', 'trap', 'vapor trap']",65,2890817
2oX42qP5ineK3hrhBECLmj,Andy Grammer,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rap', 'pop rock']",70,1071577
07SFzTMeYf5P8Rd32a9Zzw,AK AUSSERKONTROLLE,['german hip hop'],61,746381
6BeO1KuAWBqFriL1mLHtNc,Leslie Grace,"['bachata', 'hollywood', 'latin', 'show tunes']",60,1193225
2SrSdSvpminqmStGELCSNd,Stormzy,"['grime', 'uk hip hop']",71,2511611
0NGAZxHanS9e0iNHpR8f2W,Alok,"['electro house', 'pop nacional', 'slap house']",77,11567025
